default,amount,grade,years,ownership,income,age
0,9000,B,8,MORTGAGE,40000,21
1,12000,B,2,RENT,42000,24
0,8000,B,3,RENT,60000,23
0,12500,B,9,MORTGAGE,150000,25
0,10000,D,,MORTGAGE,60000,25
1,7000,E,7,RENT,43000,23
1,6000,C,9,MORTGAGE,50400,25
1,3000,B,1,RENT,20000,30
0,5000,A,5,RENT,32000,28
1,3500,A,0,MORTGAGE,86964,23
0,15000,B,3,MORTGAGE,61104,31
0,6250,D,0,MORTGAGE,25000,26
0,7000,B,6,RENT,80400,26
0,10000,D,0,RENT,70000,36
1,2200,B,8,RENT,26004,23
0,8400,D,7,MORTGAGE,60000,25
0,2000,B,3,RENT,53000,24
0,12000,A,5,MORTGAGE,48000,27
1,9000,D,16,RENT,33600,22
1,3000,B,5,RENT,27600,32
1,14500,D,6,RENT,48000,42
1,10000,A,4,MORTGAGE,65000,30
0,5000,A,7,RENT,66240,27
0,7500,B,9,RENT,780000,37
1,3000,B,2,MORTGAGE,32900,21
0,20000,C,4,MORTGAGE,100000,29
0,10000,B,6,RENT,40000,25
0,7700,B,3,MORTGAGE,46000,41
0,6000,A,16,MORTGAGE,51000,21
0,14700,A,2,OTHER,82000,24
1,1325,C,0,RENT,24000,25
0,4800,A,,OWN,12000,38
0,19200,B,5,RENT,89000,45
0,10000,B,3,RENT,55000,39
1,9000,B,1,RENT,60989,28
1,15000,D,14,RENT,54000,25
1,7000,B,1,RENT,62400,30
1,11200,C,1,MORTGAGE,91200,25
0,15000,B,1,MORTGAGE,88000,23
1,12000,B,3,OWN,56600,23
0,6000,A,11,MORTGAGE,154000,24
1,6000,A,7,RENT,27000,31
1,5000,D,19,MORTGAGE,58000,24
0,11000,A,6,OWN,75000,25
0,30000,B,2,MORTGAGE,129996,23
1,13000,C,4,RENT,36000,23
1,5000,D,4,RENT,24000,22
0,12500,A,2,RENT,182500,39
0,19000,B,3,RENT,72000,23
1,10000,C,0,RENT,25368,29
1,6000,C,0,RENT,22800,25
1,5000,C,3,RENT,70000,44
1,25000,D,13,RENT,69996,25
1,9600,C,9,MORTGAGE,47000,24
0,4000,A,3,MORTGAGE,28800,37
1,2100,B,17,MORTGAGE,55963,25
1,7500,C,20,MORTGAGE,39996,24
0,6000,C,5,MORTGAGE,180000,43
0,8400,B,4,MORTGAGE,54000,25
1,4350,C,3,RENT,12000,25
0,3100,A,4,MORTGAGE,56004,27
0,13500,A,4,MORTGAGE,100000,22
1,3500,C,0,MORTGAGE,128000,27
0,7775,A,0,MORTGAGE,42000,43
1,9000,D,6,RENT,36000,39
1,3000,C,0,RENT,16800,31
1,18000,F,9,MORTGAGE,95000,31
1,16000,D,8,MORTGAGE,95000,24
1,5500,C,3,RENT,57000,26
0,20000,C,3,RENT,175000,32
1,9000,D,3,RENT,60000,31
1,7000,C,28,MORTGAGE,62400,23
1,15000,B,11,MORTGAGE,72000,49
0,1600,B,0,RENT,15360,21
1,1500,B,11,RENT,39600,28
1,24000,D,3,MORTGAGE,80500,26
1,14000,A,0,RENT,30548,27
1,3000,B,1,RENT,18000,22
0,11000,B,3,RENT,90000,35
0,2925,B,5,RENT,27000,22
0,25000,C,1,RENT,52000,23
0,35000,A,16,MORTGAGE,106000,22
1,2200,A,11,MORTGAGE,45000,31
0,12000,A,1,RENT,85000,25
1,9450,B,0,RENT,23004,36
1,15000,B,8,MORTGAGE,80000,26
0,20000,C,27,MORTGAGE,98000,23
1,1000,D,1,RENT,12240,22
1,3000,D,2,RENT,42000,35
1,5000,A,12,RENT,41000,22
1,25300,B,14,RENT,95000,23
1,12000,B,15,MORTGAGE,75000,41
0,12000,A,2,RENT,73200,28
1,24000,C,4,RENT,78000,23
1,8000,C,2,RENT,48000,25
1,18000,A,5,RENT,54000,24
0,6000,A,15,MORTGAGE,60000,32
1,8000,D,6,RENT,50000,21
1,18000,A,7,RENT,115000,23
0,3500,D,14,MORTGAGE,75500,28
1,10000,D,3,MORTGAGE,40000,24
1,15000,B,13,MORTGAGE,125000,28
0,6000,C,3,MORTGAGE,54000,40
1,3000,B,30,OWN,35000,34
1,5000,C,0,OWN,30000,31
0,10000,B,2,RENT,165000,24
1,8000,B,1,RENT,42000,24
0,9000,B,2,RENT,57500,23
1,1200,A,6,RENT,39996,34
0,11000,D,29,MORTGAGE,70000,27
0,5000,B,18,MORTGAGE,70000,26
0,15000,C,3,RENT,85100,24
1,9000,D,31,MORTGAGE,70000,48
0,8000,B,11,RENT,135000,25
1,15000,C,1,MORTGAGE,68000,34
1,9000,D,8,OWN,44000,24
1,4000,D,26,RENT,34000,36
1,12000,B,3,RENT,50000,22
0,8000,B,18,MORTGAGE,82000,31
1,20000,B,0,RENT,160000,34
1,2225,A,0,MORTGAGE,120000,31
0,8000,A,7,RENT,65000,22
0,1500,B,4,MORTGAGE,25632,24
1,10000,C,0,RENT,26400,22
0,4800,B,0,RENT,48000,24
1,10000,A,0,OWN,68700,27
1,8000,C,1,MORTGAGE,84000,23
1,3000,B,10,RENT,30000,23
1,9000,D,8,MORTGAGE,39000,27
0,30000,D,0,RENT,171600,25
0,30000,D,7,RENT,90000,36
0,10000,C,2,RENT,33280,22
0,9200,B,3,RENT,62000,28
1,8000,C,0,RENT,88500,23
1,1500,C,13,MORTGAGE,80000,31
1,15000,B,7,MORTGAGE,62004,23
1,3000,B,3,RENT,40000,28
1,10000,C,11,RENT,140000,32
1,2400,B,7,RENT,46800,30
0,11500,B,4,RENT,73000,37
1,6300,C,7,RENT,50724,22
0,16700,A,24,MORTGAGE,33400,28
0,10000,A,0,MORTGAGE,63132,22
0,8000,C,8,MORTGAGE,60000,25
0,6000,B,5,RENT,45000,24
0,13000,C,2,RENT,65000,37
1,10000,B,4,MORTGAGE,54000,21
1,24250,D,18,RENT,104000,39
1,1250,B,35,RENT,26000,31
0,5200,A,10,MORTGAGE,63599,36
0,3800,A,1,OWN,15523,34
1,9200,A,16,RENT,29000,26
0,5500,A,4,MORTGAGE,61766,39
1,25000,D,4,RENT,200000,28
0,6000,A,6,MORTGAGE,70000,24
0,9050,A,3,MORTGAGE,108000,24
1,6000,A,0,MORTGAGE,52800,25
1,5000,C,11,RENT,51000,30
1,1500,B,1,RENT,10800,30
1,2100,C,5,MORTGAGE,24000,26
0,20000,A,8,MORTGAGE,140000,22
1,20000,C,15,RENT,50000,25
1,5000,C,1,MORTGAGE,24000,22
1,5500,B,,RENT,30000,31
0,4800,B,5,RENT,60000,46
1,12000,B,1,RENT,75000,35
1,5000,B,17,RENT,24000,30
1,2500,D,2,RENT,43000,22
1,7000,D,8,RENT,45000,24
0,2800,A,5,RENT,14800,21
0,19000,D,4,RENT,48384,38
1,8000,D,10,MORTGAGE,87000,22
0,8000,B,2,MORTGAGE,72000,38
1,3500,B,6,RENT,65000,32
1,4800,A,8,MORTGAGE,70000,45
0,16800,B,11,MORTGAGE,60000,22
1,17500,C,3,MORTGAGE,75000,26
1,5000,B,,RENT,37516.8,23
1,12000,C,4,OWN,64500,25
0,10000,A,0,RENT,45500,22
0,2000,B,3,RENT,48000,25
0,5000,B,2,RENT,42000,30
0,8000,A,4,RENT,50000,28
0,15000,A,3,OWN,30000,22
1,5800,D,0,RENT,75000,34
1,8000,C,2,RENT,37500,23
0,6000,B,7,RENT,35000,22
0,10000,C,3,RENT,50000,22
1,3000,A,0,RENT,23000,24
0,15000,B,5,OWN,160000,25
0,2750,B,3,RENT,57120,30
0,3000,F,6,RENT,23004,27
0,20000,B,2,RENT,110000,23
0,10000,B,6,RENT,40000,25
1,12000,D,21,RENT,75000,24
1,7750,C,1,MORTGAGE,100000,36
1,7500,B,8,RENT,30000,21
1,3000,C,2,RENT,45996,24
1,16000,C,4,RENT,44400,22
1,4200,A,12,OWN,32700,24
0,9600,B,2,MORTGAGE,62100,26
0,18000,B,20,MORTGAGE,36000,26
1,21000,B,2,RENT,65000,22
1,3000,B,6,RENT,43000,22
0,3000,A,10,MORTGAGE,93000,31
1,12000,D,0,MORTGAGE,44004,27
1,7000,D,7,RENT,65000,22
1,1500,C,0,RENT,17000,41
1,14000,B,7,MORTGAGE,40000,23
1,4200,D,2,RENT,30000,22
1,35000,C,38,RENT,75000,36
1,3500,B,1,MORTGAGE,67296,23
1,14500,A,11,MORTGAGE,76500,26
1,14500,D,0,RENT,42000,25
0,1000,A,2,RENT,29000,26
1,9000,A,10,MORTGAGE,91200,30
0,9500,A,5,RENT,41000,23
1,25000,F,17,MORTGAGE,95000,23
1,4800,D,6,RENT,55000,28
1,11200,B,1,MORTGAGE,35000,26
0,5000,A,0,RENT,76000,25
0,9050,A,3,RENT,30000,34
0,18000,A,4,RENT,82500,48
0,8000,A,1,MORTGAGE,61000,22
0,12000,A,15,OWN,51000,27
1,4000,A,,MORTGAGE,42000,43
1,14000,B,2,OWN,35000,23
0,6000,A,2,RENT,23198,25
0,7500,B,1,MORTGAGE,40000,24
0,6000,C,0,RENT,60000,38
1,3800,A,2,RENT,13200,32
1,10375,C,3,RENT,41280,25
1,4800,C,12,RENT,41504.4,22
1,3000,A,,OWN,24000,28
1,7000,B,8,MORTGAGE,52000,26
1,15000,D,2,MORTGAGE,60000,32
0,12000,A,12,MORTGAGE,85000,26
1,16000,C,5,RENT,50000,28
0,35000,A,6,MORTGAGE,125000,23
1,3700,A,26,MORTGAGE,40000,28
0,3500,A,0,RENT,19200,35
1,15000,B,12,MORTGAGE,64000,26
1,13000,C,15,MORTGAGE,50000,26
1,1500,C,2,RENT,44004,29
0,10000,A,0,RENT,49500,37
1,9000,C,2,MORTGAGE,91992,37
0,7750,B,8,MORTGAGE,29000,37
1,15000,A,0,RENT,140000,29
0,2000,B,0,RENT,69996,30
0,25000,D,0,MORTGAGE,97000,33
1,15000,B,0,MORTGAGE,84000,24
1,15600,E,30,MORTGAGE,148112,25
1,8875,C,3,OWN,30000,34
0,3000,A,4,MORTGAGE,60000,22
1,9000,E,11,MORTGAGE,237000,28
0,6000,B,1,RENT,45000,26
1,9800,A,12,RENT,50000,23
1,8000,D,1,RENT,75000,25
0,13200,D,0,MORTGAGE,110000,24
0,25000,B,14,MORTGAGE,186063,29
1,7200,C,14,MORTGAGE,64000,23
1,15200,C,5,MORTGAGE,96000,35
0,5400,A,0,RENT,33600,26
1,8000,C,,RENT,48000,23
1,25000,D,5,MORTGAGE,130000,33
1,7000,B,1,RENT,25000,21
0,8000,B,7,OWN,70000,28
1,14400,B,3,MORTGAGE,70000,22
1,12000,B,5,RENT,72000,32
0,6250,A,2,MORTGAGE,46500,31
0,6800,A,8,RENT,68004,25
1,15000,E,4,MORTGAGE,85008,26
1,4000,C,1,MORTGAGE,70500,28
0,7000,B,32,MORTGAGE,59020.51,26
1,2000,C,1,RENT,38400,25
0,12000,A,4,MORTGAGE,200000,29
1,2800,A,1,RENT,8000,21
0,10000,B,19,OWN,180000,31
0,6000,A,2,MORTGAGE,200000,37
1,1200,C,10,MORTGAGE,90216,23
0,13000,E,3,RENT,65000,22
1,1400,B,0,RENT,4080,21
0,6200,C,6,RENT,29004,22
0,8100,A,16,MORTGAGE,124000,29
0,14000,A,6,MORTGAGE,104800,38
0,9600,C,4,MORTGAGE,62892,22
0,20000,B,5,RENT,78000,28
1,7000,A,,MORTGAGE,61000,24
0,10750,C,0,RENT,24996,31
0,15000,C,23,RENT,45000,23
1,1300,C,5,RENT,45000,24
1,5000,C,0,RENT,48000,23
1,8450,A,4,MORTGAGE,98400,26
0,3000,A,9,MORTGAGE,48156,22
0,1500,A,2,RENT,18700,26
1,6000,D,11,RENT,64668,24
1,3600,C,2,RENT,55000,28
1,19600,D,26,RENT,77000,33
1,15000,B,37,OWN,75000,23
1,1000,D,0,RENT,15000,22
0,14400,A,8,MORTGAGE,48000,31
0,4000,A,2,RENT,42000,33
1,12000,A,6,MORTGAGE,55635,23
1,5000,C,4,RENT,33000,27
1,3500,D,1,RENT,12000,22
0,7800,D,7,RENT,43955.48,23
1,20000,C,7,RENT,110000,22
1,8000,A,25,RENT,70000,22
1,3000,A,1,RENT,64170,22
0,3000,B,5,RENT,35000,22
1,8500,C,5,RENT,40000,23
0,8000,B,3,RENT,48000,26
1,10000,B,8,RENT,60000,46
0,12000,B,0,RENT,60000,25
0,11200,C,13,MORTGAGE,179000,31
0,5000,B,3,RENT,25000,29
0,2500,C,0,MORTGAGE,38000,33
0,1500,A,0,RENT,22800,40
1,9000,A,1,MORTGAGE,110000,22
0,2100,A,2,RENT,21000,34
1,22000,D,1,OWN,60000,28
0,4200,A,4,RENT,47500,24
0,7000,A,5,RENT,21600,23
1,12000,C,4,RENT,60000,39
1,4500,B,12,RENT,66000,25
1,5000,C,4,RENT,41000,22
1,8475,B,10,RENT,38423.87,32
1,7500,D,3,MORTGAGE,55000,24
0,12000,B,5,RENT,40000,31
0,7200,A,2,RENT,59000,22
0,14000,A,6,MORTGAGE,124000,33
1,5000,B,6,RENT,60000,27
1,7500,C,4,OWN,32000,23
1,7500,B,5,MORTGAGE,78000,30
0,6925,A,3,RENT,39500,30
0,8000,B,6,RENT,25000,43
0,24000,A,4,RENT,85000,32
0,3000,C,3,MORTGAGE,45000,22
1,13650,D,2,MORTGAGE,57600,27
1,4375,E,3,RENT,22044,24
0,21000,B,8,MORTGAGE,113000,25
0,5000,C,2,MORTGAGE,100000,29
1,2650,A,19,RENT,10000,31
1,5000,B,8,RENT,40000,22
0,7000,B,12,MORTGAGE,54072,34
1,20000,D,1,MORTGAGE,48000,33
0,9000,A,0,MORTGAGE,30000,32
1,6500,D,2,MORTGAGE,73000,26
1,10000,B,4,RENT,24000,25
1,24250,D,2,MORTGAGE,120000,23
1,20500,F,4,MORTGAGE,100000,27
0,6000,A,20,MORTGAGE,60000,23
1,11200,D,15,RENT,55259,33
0,6000,A,21,RENT,53000,25
0,6000,B,26,OTHER,69996,40
0,12000,C,5,RENT,75000,21
1,2500,C,0,RENT,42000,22
1,4900,B,2,RENT,38400,25
1,3600,D,2,RENT,132000,33
0,6000,A,3,RENT,24000,69
0,9000,D,23,MORTGAGE,72000,25
1,5000,B,8,RENT,29865,22
1,10275,A,5,RENT,32400,29
0,7000,A,5,MORTGAGE,80000,26
1,3000,B,4,MORTGAGE,32000,24
1,2800,A,30,MORTGAGE,52800,36
0,4800,A,29,OWN,75000,22
1,8000,B,9,RENT,50000,29
0,20000,B,0,MORTGAGE,57000,23
0,21250,A,4,MORTGAGE,57996,22
1,11000,C,2,OWN,33000,21
0,9000,E,1,RENT,39996,24
0,10000,C,1,MORTGAGE,58200,22
1,3000,D,0,RENT,51996,22
1,14500,A,14,MORTGAGE,70000,24
0,3000,A,5,RENT,59000,23
1,12000,C,2,RENT,37008,25
0,9000,C,2,RENT,90000,27
1,1000,A,5,RENT,9600,24
1,4000,C,4,RENT,107000,32
1,2000,D,0,RENT,48000,32
1,25000,F,1,MORTGAGE,230000,29
1,8000,A,22,RENT,42672.48,27
0,30000,D,12,MORTGAGE,106982,22
0,7800,B,2,RENT,80000,23
1,5000,C,,RENT,30000,23
1,12000,A,3,MORTGAGE,120000,39
0,4800,A,2,RENT,20000,28
1,5000,A,10,MORTGAGE,90000,30
0,6000,A,0,OWN,21600,39
1,7000,B,15,RENT,45000,25
0,7000,A,14,OWN,90000,22
0,5000,D,12,RENT,60000,28
1,16000,C,2,RENT,41900,21
1,16000,D,23,MORTGAGE,53684,21
0,13000,B,2,RENT,130000,37
1,7200,C,1,RENT,31000,29
0,7000,A,22,MORTGAGE,30000,32
1,1500,B,1,RENT,35000,50
0,18000,B,8,MORTGAGE,180396,29
1,10000,B,2,RENT,75000,22
1,7000,B,5,RENT,42614,22
1,4000,E,11,RENT,47000,28
0,3200,B,3,RENT,44568,22
0,14400,B,6,RENT,72000,24
1,1000,E,1,RENT,24000,24
1,10000,C,4,MORTGAGE,80000,36
0,7000,A,3,RENT,105000,34
1,1600,A,2,RENT,28800,25
0,7200,A,17,RENT,149000,25
1,8400,D,10,MORTGAGE,62400,22
1,7000,D,20,OWN,60000,28
0,14000,A,0,RENT,105000,24
1,7100,A,2,OWN,26000,22
1,8000,E,4,RENT,84000,22
0,25000,B,11,RENT,102400,24
0,15000,A,16,MORTGAGE,52800,30
0,13000,B,16,MORTGAGE,51072,24
1,10000,D,3,RENT,70000,23
1,7200,B,16,MORTGAGE,50000,22
0,1500,C,9,RENT,27996,30
0,24000,A,3,MORTGAGE,115000,27
1,13500,C,23,RENT,37000,24
1,16700,B,4,RENT,54996,23
0,3000,C,0,RENT,130000,28
0,6000,B,4,RENT,85000,25
1,8000,C,4,RENT,95000,25
1,7000,A,,RENT,18500,23
1,10000,B,5,RENT,29406,26
1,9250,C,0,RENT,19200,28
0,18000,B,20,MORTGAGE,120000,27
1,7000,B,9,OWN,87504,24
0,15000,B,5,MORTGAGE,84000,38
1,7500,A,1,RENT,12720,21
1,10000,A,12,OWN,123996,25
1,5000,D,5,OWN,24000,44
0,12000,D,21,RENT,48686,36
0,5000,A,6,RENT,40000,24
1,1500,A,0,RENT,60000,52
0,9000,A,1,OWN,40000,24
1,1800,A,15,RENT,36000,25
0,6000,B,2,RENT,45000,23
0,9600,A,14,MORTGAGE,140000,33
0,6000,A,3,RENT,60000,34
1,12000,C,3,MORTGAGE,88000,24
0,15000,B,4,MORTGAGE,48000,22
0,4400,B,7,MORTGAGE,62690.88,26
1,2000,C,5,RENT,39500,24
0,4000,C,5,RENT,86095,27
0,25000,D,2,RENT,90000,23
1,2000,B,2,RENT,30000,26
1,1000,E,2,RENT,14400,22
0,2550,B,9,RENT,66000,31
1,8000,A,8,MORTGAGE,40000,44
1,9000,C,7,MORTGAGE,90000,25
1,5600,B,8,MORTGAGE,39000,29
1,3000,E,3,RENT,44000,42
1,5000,B,3,MORTGAGE,132996,24
1,3200,A,,MORTGAGE,48000,22
1,10000,C,1,OTHER,37800,25
0,12000,B,19,RENT,56000,21
1,15000,E,2,MORTGAGE,50000,21
1,4500,A,5,RENT,38000,22
0,7200,C,8,RENT,56052,28
1,10000,C,6,RENT,60000,22
1,10000,A,2,MORTGAGE,62000,27
1,9800,B,,MORTGAGE,65000,26
1,1500,A,3,RENT,42769,25
1,14975,B,2,RENT,30000,34
0,12000,B,4,RENT,34500,24
0,4350,A,,RENT,30000,22
1,14000,A,0,MORTGAGE,42000,21
0,12400,B,5,MORTGAGE,165000,28
0,4000,C,0,RENT,24000,27
1,20000,D,12,MORTGAGE,50000,26
0,10000,B,6,MORTGAGE,30000,30
1,25000,F,0,OWN,45000,22
0,4500,A,3,MORTGAGE,58000,21
0,10550,A,12,RENT,35000,33
0,2250,A,,RENT,52500,36
0,12000,A,4,MORTGAGE,128000,24
1,3000,D,4,RENT,59100,28
1,6000,B,1,RENT,89700,27
1,22400,D,6,RENT,84996,42
1,10000,B,12,RENT,50000,22
0,15000,A,3,MORTGAGE,60000,22
1,7125,C,2,MORTGAGE,37460,23
1,7500,C,0,RENT,32004,30
0,6000,C,6,MORTGAGE,102000,26
1,2500,A,2,MORTGAGE,33996,21
1,13000,E,1,RENT,50000,23
1,7000,A,17,RENT,33996,26
1,20000,E,2,MORTGAGE,78000,35
0,10000,A,13,MORTGAGE,150996,31
1,7000,B,6,RENT,30000,22
1,11100,A,30,RENT,41000,38
1,20000,C,1,MORTGAGE,118560,45
1,5000,D,0,OWN,14400,30
1,3625,A,2,RENT,54000,27
0,3500,B,5,MORTGAGE,50000,24
1,3000,C,1,RENT,52000,25
0,7200,A,12,RENT,37200,24
1,9000,C,0,RENT,115000,33
1,10000,C,3,RENT,84000,25
1,8000,C,3,RENT,39100,39
0,3500,A,18,MORTGAGE,42000,27
1,7675,D,7,OWN,42994,34
0,8000,D,5,RENT,28800,26
0,15000,C,1,RENT,30000,22
1,8000,D,3,MORTGAGE,51000,33
1,25000,B,0,RENT,80000,33
0,12000,A,4,RENT,86000,27
1,7200,C,3,RENT,70000,30
1,13775,C,6,RENT,32878,40
0,6000,A,7,OWN,19000,21
0,9600,B,2,MORTGAGE,48000,22
0,2400,B,2,RENT,45000,37
1,7750,G,15,MORTGAGE,53000,27
0,8000,C,1,RENT,52000,28
1,16000,B,2,RENT,88712,41
1,35000,F,7,RENT,120366.05,23
0,6000,A,0,MORTGAGE,75000,23
1,4500,B,2,RENT,91500,29
1,20000,C,3,RENT,55000,27
1,13000,B,25,MORTGAGE,56030,30
1,5600,C,0,RENT,40000,27
1,15000,C,9,MORTGAGE,121900,29
1,4000,D,2,RENT,15000,30
0,12000,B,21,RENT,83000,22
0,4200,B,11,MORTGAGE,75000,29
0,12000,B,2,RENT,60000,23
1,2000,A,2,RENT,20004,26
1,10000,C,14,MORTGAGE,77400,29
1,6575,C,5,RENT,36000,27
1,5500,A,0,RENT,170000,38
1,10000,C,12,MORTGAGE,53004,28
1,15250,E,6,RENT,42000,24
1,9800,C,,RENT,33000,22
1,5000,B,0,MORTGAGE,55000,24
1,10000,A,4,RENT,31200,27
0,5000,A,1,MORTGAGE,97000,23
1,8000,B,14,RENT,39996,23
0,15000,A,3,MORTGAGE,70000,23
0,7300,A,13,RENT,96000,23
1,1000,D,,RENT,10200,31
1,7500,B,4,RENT,22596,22
0,3000,B,4,MORTGAGE,21000,22
1,20500,G,5,OWN,69000,34
0,15000,D,0,RENT,75000,39
1,2000,A,5,RENT,18996,39
0,15000,C,0,RENT,100000,26
0,5000,B,3,MORTGAGE,54996,22
1,3600,D,0,RENT,21112,27
1,12000,B,,RENT,210000,23
1,18000,A,1,RENT,64000,30
0,25000,B,19,MORTGAGE,102489.4,30
1,13000,A,7,MORTGAGE,40000,27
0,4800,B,1,RENT,50000,28
0,12000,A,,OWN,40000,24
0,8500,D,3,OWN,50000,28
0,10000,A,11,MORTGAGE,57504,23
0,15975,C,29,MORTGAGE,125000,27
0,4750,B,6,MORTGAGE,123000,24
0,4800,B,6,OWN,38272,22
0,13000,C,9,RENT,84000,29
0,6200,A,7,RENT,69000,26
0,10000,A,14,MORTGAGE,73000,48
1,4000,C,8,RENT,26400,23
0,4500,A,1,MORTGAGE,70000,22
1,7000,C,5,MORTGAGE,60000,34
1,10000,D,1,RENT,26400,22
1,8000,B,5,MORTGAGE,62004,25
0,12000,C,3,RENT,96000,22
0,6000,A,6,MORTGAGE,90000,25
1,10000,D,16,MORTGAGE,40000,28
0,3000,A,13,MORTGAGE,69996,24
1,15000,E,6,MORTGAGE,98000,32
0,5300,B,14,MORTGAGE,60612,22
1,3250,E,5,MORTGAGE,12000,21
0,9000,B,3,RENT,36000,23
1,20000,D,1,RENT,57012.8,22
0,7000,B,6,MORTGAGE,66000,26
1,2500,A,4,RENT,42228,25
0,7500,A,15,MORTGAGE,147996,26
1,10000,A,13,MORTGAGE,55000,22
1,8000,D,26,RENT,56000,23
1,15000,B,1,RENT,45000,23
1,8000,D,2,RENT,61000,24
0,12000,A,3,OWN,67000,22
1,10500,B,2,RENT,35000,22
1,5175,B,0,RENT,21000,25
0,3000,D,1,RENT,18000,23
1,3000,C,6,RENT,30857,34
1,10000,C,0,RENT,84996,23
1,5600,B,12,RENT,72000,23
1,7200,C,5,RENT,46000,25
0,6400,A,0,RENT,42000,28
1,20000,C,11,RENT,95000,23
1,12000,C,0,MORTGAGE,47000,24
0,25000,D,2,OTHER,600000,42
1,20000,B,0,MORTGAGE,96000,23
0,15000,C,1,RENT,118300,24
1,1400,B,5,RENT,41652,26
1,7500,C,3,MORTGAGE,110656,22
0,12000,B,12,RENT,75000,23
0,4000,B,3,MORTGAGE,85000,26
1,7300,B,0,MORTGAGE,65000,23
0,2500,C,0,MORTGAGE,107000,30
1,7000,A,2,RENT,42000,36
1,5600,D,1,RENT,14400,22
1,6500,D,3,MORTGAGE,54000,22
0,15000,C,2,MORTGAGE,79000,25
0,9600,C,1,RENT,60000,29
0,2100,A,33,MORTGAGE,35000,23
0,16000,A,9,MORTGAGE,70000,27
0,15000,A,5,RENT,60000,22
1,1200,B,3,RENT,20000,29
0,2200,A,2,RENT,42000,31
1,19750,B,4,RENT,45000,42
1,22400,C,0,RENT,45000,34
0,16000,A,14,MORTGAGE,120000,26
0,22000,B,5,MORTGAGE,100800,30
1,2800,D,18,RENT,80000,23
1,7500,C,0,MORTGAGE,38000,27
1,3200,C,,RENT,39000,25
1,20000,B,5,MORTGAGE,60000,22
0,10400,B,4,RENT,44000,24
1,18000,B,3,RENT,65000,27
1,10000,A,4,RENT,34995,26
0,1000,E,4,OWN,22320,24
0,3625,A,11,OWN,19000,22
0,6250,C,0,MORTGAGE,65136.6,30
0,11000,A,1,RENT,50000,22
1,3775,C,1,OWN,22300,35
1,4500,C,,RENT,17600,25
1,10000,B,23,MORTGAGE,28000,22
1,24000,B,3,MORTGAGE,180000,49
1,16425,C,4,RENT,44544,27
1,7500,E,7,RENT,48000,22
0,8500,C,7,RENT,55000,25
1,1000,A,,OWN,33240,41
1,2500,C,,RENT,19464,24
1,6000,B,8,OWN,68000,25
1,6400,D,,RENT,30000,22
1,7000,A,3,MORTGAGE,43958,29
0,5500,B,7,MORTGAGE,54000,25
0,13500,A,4,MORTGAGE,100000,22
1,8575,D,,MORTGAGE,32000,28
1,15000,D,15,MORTGAGE,38000,26
1,4750,C,0,MORTGAGE,16800,22
1,6000,B,18,MORTGAGE,71000,21
1,17600,A,0,OWN,63000,24
0,4500,B,5,RENT,35000,23
1,3500,C,0,MORTGAGE,65000,32
1,8000,D,,MORTGAGE,52800,27
1,12000,B,0,RENT,60000,23
0,8325,A,1,RENT,26900,31
0,13300,D,7,RENT,39875,24
0,6000,A,2,RENT,41000,27
1,13000,E,5,RENT,42000,31
0,13225,D,12,RENT,40000,22
0,3600,B,0,RENT,40000,24
1,10200,B,5,OWN,50004,27
1,8000,A,9,MORTGAGE,54000,31
1,4000,B,15,MORTGAGE,185000,37
0,10000,A,14,MORTGAGE,120000,23
1,9000,D,7,RENT,54000,25
0,4000,C,0,RENT,42000,41
1,12000,C,7,RENT,53004,32
1,18300,B,7,MORTGAGE,79000,25
1,4000,D,6,RENT,13200,24
1,8500,C,1,RENT,40000,22
1,23800,A,5,OWN,102000,24
0,3600,D,1,OWN,120000,28
1,15000,E,0,RENT,40000,27
1,4200,C,3,RENT,28800,40
1,14125,B,13,MORTGAGE,75000,21
0,4800,A,1,MORTGAGE,79000,34
0,7500,A,8,RENT,30000,24
1,5000,A,4,RENT,75000,23
1,15000,B,4,RENT,62000,23
0,13000,A,16,MORTGAGE,100000,30
1,20000,D,2,RENT,60000,27
1,22000,E,9,MORTGAGE,66000,31
1,5000,C,22,RENT,33000,24
0,15000,B,3,MORTGAGE,65000,27
1,5000,D,3,MORTGAGE,19200,22
0,15000,B,0,RENT,33600,25
1,7000,D,,RENT,20000,27
0,18200,B,4,RENT,55000,24
0,6000,C,5,RENT,50000,25
1,3000,A,1,RENT,62400,29
1,20000,B,0,RENT,96000,36
1,5000,D,0,RENT,27000,22
1,28250,D,7,MORTGAGE,120000,32
1,13250,D,15,RENT,40000,25
1,5000,B,28,MORTGAGE,136886,28
1,15000,C,8,RENT,95004,29
1,9000,B,15,MORTGAGE,36000,29
0,12000,A,1,MORTGAGE,50000,31
1,5000,B,7,RENT,69600,30
0,17500,B,6,RENT,40800,24
0,16000,B,12,RENT,93000,26
0,22000,B,9,MORTGAGE,92000,24
0,5000,A,0,RENT,58000,33
1,5000,C,3,MORTGAGE,60000,30
0,5000,B,0,MORTGAGE,96000,25
1,2000,E,4,RENT,384000,36
1,10000,C,8,RENT,35238.48,27
1,3025,B,23,MORTGAGE,76793,27
1,4750,A,,MORTGAGE,30000,28
1,6000,B,3,OWN,65000,24
1,6000,D,,RENT,32124,23
1,15000,C,10,RENT,60000,46
0,6000,C,3,RENT,20400,39
1,5900,B,2,RENT,14400,21
0,1500,B,3,MORTGAGE,38000,25
