default,amount,grade,years,ownership,income,age
1,7000,A,13,MORTGAGE,45000,22
1,25000,F,16,MORTGAGE,70000,40
0,6000,B,26,OTHER,69996,40
0,7000,C,5,OWN,80000,26
0,2800,A,8,MORTGAGE,49896,36
0,4000,D,3,RENT,50000,25
0,10000,B,8,RENT,39996,23
1,5000,D,9,RENT,47496,50
0,4000,D,1,RENT,41200,24
0,8000,D,8,OTHER,60000,22
0,25000,B,11,OWN,45996,25
0,15000,B,7,MORTGAGE,36000,30
0,6000,C,8,MORTGAGE,82000,22
0,6000,D,7,RENT,73500,23
0,7500,C,4,MORTGAGE,126000,26
0,6000,C,4,RENT,31200,22
0,6200,A,1,RENT,60000,31
0,7000,B,5,MORTGAGE,80004,47
0,3350,A,6,MORTGAGE,60000,23
0,9000,E,23,RENT,55000,26
0,22000,B,2,MORTGAGE,80000,25
0,1800,B,0,RENT,28000,25
0,1500,C,1,RENT,32000,24
0,5600,C,0,MORTGAGE,70000,33
0,2500,A,1,RENT,32000,21
0,13000,C,8,RENT,57996,27
0,25000,D,2,RENT,1.00E+05,26
0,8400,F,2,RENT,33276,31
0,9250,C,1,RENT,27456,24
0,7200,B,1,MORTGAGE,69996,28
0,6500,A,4,RENT,67275,30
0,5000,A,1,OWN,38000,21
0,12000,D,3,RENT,50004,25
0,8000,B,2,RENT,50000,22
1,7500,D,1,RENT,37000,28
0,12000,B,2,RENT,40000,23
0,16000,A,14,MORTGAGE,120000,26
0,8000,D,9,MORTGAGE,90000,25
1,9000,B,4,MORTGAGE,145000,26
0,2100,A,15,MORTGAGE,113000,24
1,10800,C,4,RENT,46000,30
0,18000,B,2,MORTGAGE,128000,27
0,16000,B,5,OTHER,60000,28
1,5600,A,0,RENT,137004,41
1,15000,B,3,MORTGAGE,182496,27
0,12000,C,0,MORTGAGE,170000,26
0,3000,C,3,MORTGAGE,36000,23
0,5500,B,1,RENT,30000,22
0,7800,B,6,RENT,38000,26
0,10000,D,1,RENT,26000,36
1,15250,C,3,RENT,40000,26
0,20000,B,5,RENT,78000,28
0,4550,C,0,RENT,130000,26
0,14500,A,4,MORTGAGE,98000,23
0,7000,A,1,RENT,46000,23
0,4750,D,2,RENT,14000,22
1,4500,B,16,RENT,60000,23
0,5500,F,8,RENT,144000,27
1,24250,C,14,MORTGAGE,135000,24
0,20000,B,4,MORTGAGE,1.00E+05,28
1,1500,B,6,RENT,17496,46
1,20000,B,5,MORTGAGE,95000,23
0,3000,A,7,MORTGAGE,54000,23
1,20000,D,30,RENT,110000,27
0,25000,E,14,MORTGAGE,150000,34
0,12000,D,3,RENT,38004,25
0,9500,B,9,MORTGAGE,60000,23
0,4500,C,4,RENT,40000,30
0,2800,D,1,RENT,15000,26
0,8000,D,0,RENT,55000,36
0,1600,D,0,RENT,60000,21
0,17000,B,0,RENT,75000,24
0,7000,A,12,MORTGAGE,105000,33
1,9250,A,2,RENT,67000,30
0,15000,B,0,MORTGAGE,81000,24
1,25000,D,0,RENT,120000,28
0,3000,C,4,MORTGAGE,2.00E+05,26
1,19800,C,1,MORTGAGE,107000,23
0,20000,C,8,RENT,84996,28
1,12000,B,19,RENT,80000,26
0,3250,C,5,MORTGAGE,50000,29
0,4500,A,18,MORTGAGE,89016,25
0,10000,A,1,RENT,37500,26
0,5400,D,2,RENT,50000,29
0,4000,B,2,MORTGAGE,46000,28
0,12000,D,1,RENT,125000,41
0,6000,A,16,MORTGAGE,75000,22
1,24000,D,11,MORTGAGE,125000,42
0,25000,D,0,MORTGAGE,97000,33
0,10000,C,11,MORTGAGE,45000,30
0,10000,B,9,MORTGAGE,72000,43
0,4200,C,1,RENT,24996,25
0,25000,E,2,MORTGAGE,144996,25
0,6000,C,0,RENT,40500,32
0,15600,B,8,MORTGAGE,75000,31
0,9000,A,7,RENT,55000,34
0,8500,B,2,RENT,60996,21
1,16000,C,55,MORTGAGE,45000,23
0,24000,D,6,MORTGAGE,136000,26
0,8000,B,15,MORTGAGE,52000,34
0,13800,B,2,RENT,55000,28
0,13000,A,4,MORTGAGE,46800,23
0,5000,B,0,RENT,33996,21
0,25000,D,37,RENT,80004,26
0,16000,A,6,RENT,75996,36
0,18500,C,4,MORTGAGE,79000,26
0,2800,C,10,MORTGAGE,66120,30
0,25000,D,14,MORTGAGE,75000,22
0,5000,C,0,RENT,27396,30
0,4500,B,0,RENT,84000,25
0,3000,A,9,MORTGAGE,77270.8,30
0,25000,B,19,MORTGAGE,102489.4,30
0,16000,D,8,MORTGAGE,60000,29
0,25000,D,11,MORTGAGE,60000,35
0,3000,B,1,RENT,24000,29
0,9500,C,6,MORTGAGE,150000,22
0,20000,C,0,RENT,90000,23
0,1800,A,16,MORTGAGE,27204,35
0,9000,C,4,MORTGAGE,58000,43
0,2500,A,1,RENT,85000,26
0,12000,E,2,OWN,65000,24
0,5950,A,0,MORTGAGE,45000,25
0,4000,A,5,RENT,69360,23
0,18550,B,4,RENT,43000,22
0,5000,A,2,RENT,24000,22
0,10000,D,17,RENT,165000,25
1,17000,B,7,MORTGAGE,76000,34
0,25000,D,2,MORTGAGE,160000,23
0,20000,B,2,OWN,37584,28
0,24000,C,2,MORTGAGE,3.00E+05,32
0,13000,B,2,MORTGAGE,59000,31
0,12000,A,0,MORTGAGE,130000,32
0,11200,B,8,RENT,36000,52
0,10000,A,4,MORTGAGE,75000,53
0,8000,B,3,MORTGAGE,48000,22
0,7000,B,8,MORTGAGE,55000,26
0,7000,C,5,OWN,65004,23
1,2800,D,3,RENT,33396,24
0,4000,A,2,RENT,84996,33
0,8000,C,1,RENT,43000,26
1,13000,C,1,OWN,39689,23
0,5000,A,0,RENT,78300,24
0,8000,D,3,MORTGAGE,51000,21
1,15000,B,0,RENT,63223.32,32
0,6000,B,6,MORTGAGE,140300,24
0,6000,E,1,RENT,28800,25
0,13075,E,1,RENT,57200,33
0,17500,B,4,MORTGAGE,66000,22
1,25000,D,1,MORTGAGE,101000,24
0,8000,C,2,RENT,74000,26
0,17000,B,11,RENT,96000,22
0,8200,E,4,MORTGAGE,72000,29
0,4750,C,0,MORTGAGE,25000,23
0,20500,D,5,MORTGAGE,90000,27
0,4500,C,8,OTHER,140004,25
0,24250,C,2,MORTGAGE,210000,30
0,6000,A,19,MORTGAGE,60000,26
0,20000,E,12,MORTGAGE,76368,22
0,8600,A,0,RENT,95000,25
0,5000,F,0,RENT,20000,34
0,6400,A,1,MORTGAGE,45900,22
0,11000,B,11,RENT,120000,25
0,2100,B,0,RENT,45000,23
0,16500,B,8,OWN,75000,24
0,12400,B,5,MORTGAGE,154000,26
1,15000,B,8,MORTGAGE,50000,23
0,5000,E,3,RENT,37992,32
0,15000,A,20,MORTGAGE,113004,27
1,2800,B,7,MORTGAGE,95000,40
0,10000,A,4,RENT,60000,29
0,8000,B,7,OWN,75996,26
0,3500,B,17,OWN,119500,24
0,10000,A,2,MORTGAGE,52000,52
1,10000,A,0,RENT,30000,31
0,15000,B,2,MORTGAGE,64500,21
0,5600,A,5,MORTGAGE,39000,47
1,15000,B,1,RENT,72500,23
0,12000,B,3,MORTGAGE,50000,24
0,6000,C,7,MORTGAGE,96000,24
0,8400,B,14,MORTGAGE,38268,45
0,5000,A,0,RENT,1.00E+05,35
0,20000,F,13,RENT,150000,41
0,20000,B,3,RENT,172500,26
0,7000,A,1,MORTGAGE,79000,29
0,18000,B,4,RENT,110000,24
0,3500,C,0,RENT,37000,44
0,1925,B,0,RENT,30000,23
0,20000,E,1,RENT,60504,23
1,5175,B,3,RENT,15000,23
0,20000,E,1,RENT,59000,26
0,16000,B,2,RENT,77000,23
0,13800,B,12,OWN,43200,25
1,20000,B,3,RENT,85000,26
0,3000,C,7,RENT,40000,24
1,20000,C,9,RENT,69000,30
1,10000,B,3,RENT,30000,23
0,2400,E,1,MORTGAGE,77004,25
0,20000,B,18,MORTGAGE,80000,37
0,8000,B,12,RENT,36000,24
0,2500,A,3,OTHER,186000,28
0,15850,B,0,RENT,36000,22
0,8000,F,2,RENT,44760,35
0,15000,B,5,RENT,49000,25
0,14000,D,3,RENT,50000,34
1,15350,B,3,RENT,54288,22
0,15000,B,7,RENT,75000,27
0,20000,B,10,MORTGAGE,89800,22
0,10000,D,0,OWN,33996,22
0,15000,C,2,RENT,51996,24
0,11000,A,0,MORTGAGE,135000,29
0,14000,B,0,OTHER,58000,29
0,1800,B,8,MORTGAGE,76992,28
0,13750,C,0,MORTGAGE,160000,26
1,13475,C,1,RENT,35000,23
0,15000,A,0,MORTGAGE,110000,29
0,15000,C,13,RENT,52000,23
0,5000,B,4,RENT,53500,28
1,18000,A,11,MORTGAGE,80000,34
0,12500,C,0,RENT,54996,24
0,10000,C,8,MORTGAGE,122000,25
0,9000,B,0,RENT,52000,21
0,6000,C,2,RENT,59363,32
1,14000,B,4,MORTGAGE,109000,22
0,6000,A,4,MORTGAGE,80500,28
0,11300,C,8,RENT,41892,26
0,8000,A,8,MORTGAGE,115000,45
0,6000,C,8,RENT,29004,29
0,6350,C,2,OWN,18000,28
0,16000,C,2,MORTGAGE,77004,25
0,10000,B,9,RENT,45000,21
0,9000,C,0,RENT,45000,22
0,19000,B,0,MORTGAGE,200004,29
0,5500,B,6,MORTGAGE,97000,32
1,10000,B,0,RENT,40000,29
1,17000,B,19,MORTGAGE,63504,27
0,8000,D,0,MORTGAGE,60000,24
0,3200,C,14,RENT,72000,24
0,8000,C,5,RENT,30000,24
0,20000,B,20,MORTGAGE,80000,27
0,15000,E,6,RENT,70000,26
0,15000,B,4,MORTGAGE,75000,30
0,6000,C,2,RENT,52000,25
0,14550,B,1,MORTGAGE,45000,22
0,3000,B,0,RENT,27000,24
1,6000,D,0,MORTGAGE,38652,20
0,5000,C,9,MORTGAGE,55640.62,28
0,15000,B,1,OWN,40000,37
0,20000,C,1,MORTGAGE,70000,41
0,5000,B,2,MORTGAGE,39600,28
0,11700,C,2,MORTGAGE,55600,24
0,17500,A,17,MORTGAGE,130000,29
0,18000,E,0,RENT,86000,29
0,4000,A,2,MORTGAGE,63000,22
0,5000,C,21,RENT,66920.16,28
0,5000,B,1,OWN,22896,27
0,11000,A,2,MORTGAGE,50000,22
0,20000,B,0,RENT,277104,26
1,20000,E,2,MORTGAGE,73400,21
0,10000,C,14,RENT,60000,34
1,6200,G,1,RENT,19200,23
0,12000,A,4,RENT,57000,23
0,12500,A,13,MORTGAGE,55000,26
0,6000,C,2,MORTGAGE,62000,22
0,20000,B,13,MORTGAGE,110000,23
0,2500,B,3,RENT,69996,24
0,11000,A,6,MORTGAGE,52704,25
0,3000,C,3,MORTGAGE,80800,27
0,14900,B,4,RENT,55000,24
0,20000,B,2,MORTGAGE,75000,28
0,15000,B,11,OWN,84000,29
0,19200,B,5,MORTGAGE,61000,26
0,4500,B,0,RENT,74000,24
0,17000,C,3,MORTGAGE,101004,31
0,13000,C,9,MORTGAGE,112000,27
1,9000,D,8,OWN,44000,24
0,12800,B,4,RENT,56004,41
0,8000,C,6,RENT,86004,22
0,8000,A,9,MORTGAGE,102996,22
0,2800,C,4,MORTGAGE,25000,21
0,11000,A,7,MORTGAGE,59000,37
1,5000,G,4,RENT,50000,32
0,9000,B,4,RENT,57996,25
0,3000,A,5,RENT,38000,21
0,4800,B,13,RENT,64744,29
0,14000,A,11,MORTGAGE,52000,45
0,10000,C,3,RENT,46585,23
0,7500,B,12,RENT,178008,37
0,3500,A,0,MORTGAGE,32500,26
0,3500,A,9,MORTGAGE,31200,22
0,8000,B,3,RENT,30000,22
0,11000,B,1,RENT,46992,31
0,6600,B,9,RENT,89532,37
0,13000,B,10,RENT,36000,22
0,7000,C,0,MORTGAGE,107000,25
1,10000,B,9,RENT,35004,34
0,4800,B,5,RENT,20000,24
0,9600,B,2,RENT,41400,27
0,14000,A,6,MORTGAGE,60000,24
0,9000,D,0,RENT,36000,26
0,13000,D,4,MORTGAGE,91000,32
0,13950,B,0,MORTGAGE,70092,24
0,4000,A,16,RENT,28000,24
0,16800,C,8,MORTGAGE,225000,28
0,14300,D,4,MORTGAGE,68500,44
1,20000,E,2,MORTGAGE,68000,25
0,16000,C,9,RENT,110000,30
1,8000,D,2,RENT,42000,24
0,10000,C,4,MORTGAGE,1.00E+05,23
0,3500,B,0,RENT,45000,22
0,20000,C,1,RENT,42000,31
1,15250,B,2,MORTGAGE,52000,24
0,20000,B,5,MORTGAGE,2.00E+05,30
0,7000,C,0,RENT,25000,22
0,12000,A,14,MORTGAGE,60500,22
1,2000,A,2,RENT,20004,26
0,12000,B,3,MORTGAGE,91000,23
0,14000,B,1,MORTGAGE,225000,27
0,20000,F,10,MORTGAGE,63000,24
1,10000,C,9,MORTGAGE,47000,22
0,4200,C,3,RENT,31200,22
0,12125,A,9,RENT,42000,24
0,14575,A,2,RENT,38800,23
0,15000,C,5,MORTGAGE,70000,22
0,20000,E,5,MORTGAGE,162000,28
0,15000,D,10,RENT,90000,30
0,8000,B,8,MORTGAGE,125000,28
0,8000,A,2,RENT,23400,22
1,12875,B,3,RENT,37760,22
0,2000,A,13,RENT,45000,23
0,20000,B,6,RENT,50866,24
0,9500,C,5,RENT,32000,22
0,15000,B,7,RENT,54996,24
0,20000,B,1,RENT,35364,24
0,16500,A,18,MORTGAGE,107900,26
0,10000,C,7,OTHER,44160,24
0,10000,A,0,MORTGAGE,51852,23
1,9000,D,0,RENT,60000,43
0,16000,C,15,MORTGAGE,65000,29
1,11200,C,5,MORTGAGE,33280,21
0,5000,A,0,RENT,39516,26
0,1400,C,9,MORTGAGE,40000,29
0,8125,A,0,MORTGAGE,33000,24
1,12875,D,0,RENT,50000,21
1,10300,A,0,RENT,29856,23
1,6000,D,18,MORTGAGE,40000,30
0,6000,B,3,MORTGAGE,75000,28
0,4500,A,19,RENT,18200,24
0,20000,B,12,MORTGAGE,106226,25
0,1800,A,0,RENT,37500,23
0,5000,C,2,MORTGAGE,62000,23
0,6000,C,0,MORTGAGE,30000,24
1,20000,D,8,RENT,97200,22
0,8000,A,1,OWN,25000,23
0,6000,B,5,MORTGAGE,60000,26
0,8000,C,5,RENT,30000,25
0,9000,D,19,RENT,83200,27
0,12000,B,8,RENT,174000,26
0,12000,B,2,MORTGAGE,141000,24
0,12000,B,8,MORTGAGE,76080,30
0,1450,C,0,RENT,17000,29
0,20000,B,9,RENT,172800,40
0,6500,A,30,OWN,18000,21
0,18000,F,3,RENT,80000,51
0,5000,A,6,RENT,54996,31
0,14075,B,1,RENT,24000,23
0,5000,B,2,RENT,40000,34
0,5000,A,5,OWN,41000,21
0,5000,A,0,MORTGAGE,30300,24
0,18000,E,6,MORTGAGE,117996,24
1,15850,D,5,OWN,55000,31
0,15000,D,6,MORTGAGE,60000,30
0,11500,A,2,MORTGAGE,30000,25
0,11600,A,2,MORTGAGE,46560,51
0,20000,D,4,RENT,63000,28
0,8725,B,5,RENT,29004,24
0,10000,C,1,RENT,130000,29
0,13000,A,1,MORTGAGE,130000,22
1,20000,E,2,MORTGAGE,78000,35
0,18000,C,1,MORTGAGE,75000,27
0,7500,D,2,RENT,33000,27
0,6000,B,2,RENT,35000,32
0,20000,C,4,MORTGAGE,225000,32
1,12000,D,3,OTHER,65000,22
0,2375,B,3,RENT,60000,32
0,20000,D,4,RENT,51996,40
1,20000,E,13,MORTGAGE,82000,34
0,14200,B,27,MORTGAGE,78000,25
0,3000,A,0,MORTGAGE,22800,22
0,6000,D,2,RENT,85000,25
0,9000,A,2,RENT,44940,40
0,16100,B,0,RENT,70000,28
0,20000,B,4,RENT,85000,25
0,13000,B,3,MORTGAGE,107004,36
0,5000,A,34,RENT,62000,25
1,20000,E,4,RENT,62000,21
0,10000,B,1,RENT,93000,29
0,2400,A,14,OTHER,42162,27
0,10000,D,5,RENT,45600,22
0,8000,B,1,MORTGAGE,45000,22
1,12000,D,2,OTHER,95000,44
0,16000,B,7,RENT,90000,24
0,12300,D,25,MORTGAGE,72000,31
0,10500,B,1,RENT,53796,33
0,18400,D,26,RENT,121000,31
0,15000,A,3,RENT,62280,25
0,6000,D,8,RENT,33996,27
0,18000,B,6,RENT,116004,26
0,8000,B,1,OWN,39996,27
1,5175,B,0,RENT,21000,25
0,20000,C,10,MORTGAGE,158000,25
1,20000,B,3,MORTGAGE,150000,39
0,15000,B,7,RENT,36700,33
1,9000,B,1,RENT,60989,28
0,10000,A,5,RENT,50000,23
0,17000,A,19,MORTGAGE,65000,22
0,4200,B,0,RENT,48500,30
0,13900,A,18,MORTGAGE,29766.84,31
0,4575,A,19,MORTGAGE,78000,38
0,20000,B,1,MORTGAGE,84000,29
1,5000,E,5,RENT,50000,27
0,3500,D,3,RENT,65000,25
1,20000,B,11,OTHER,192000,36
0,6400,C,6,MORTGAGE,125000,29
0,8000,B,1,RENT,65004,38
0,9500,C,1,RENT,30000,24
0,6000,A,3,RENT,115000,27
0,1000,B,3,MORTGAGE,98000,25
0,20000,C,27,MORTGAGE,98000,23
0,13000,B,2,RENT,56000,24
0,13000,B,3,MORTGAGE,115000,23
0,1800,A,5,RENT,75000,24
0,5000,A,5,MORTGAGE,249996,21
0,10000,C,1,RENT,60000,27
0,10000,D,0,RENT,46000,42
0,10000,A,25,MORTGAGE,54000,32
0,16000,B,18,MORTGAGE,50004,23
0,7000,A,2,RENT,60140,24
0,10000,C,7,MORTGAGE,108000,26
0,3000,B,2,RENT,52000,35
0,9000,A,3,MORTGAGE,42000,32
0,15000,B,19,OWN,95892,40
0,20000,B,7,RENT,62400,25
0,20000,B,4,MORTGAGE,70000,28
0,12000,B,23,MORTGAGE,80000,28
0,9000,B,0,RENT,45000,22
0,6700,B,9,MORTGAGE,75744,22
0,12000,B,1,OWN,41004,25
0,18500,C,3,RENT,62004,33
0,6950,A,0,MORTGAGE,32000,22
0,8450,A,0,RENT,42000,30
0,7000,C,1,MORTGAGE,70000,26
0,7500,C,5,RENT,99504,31
0,10000,A,3,RENT,24996,22
0,7000,A,1,MORTGAGE,108000,36
0,11600,A,5,MORTGAGE,63000,25
0,2200,B,2,RENT,40000,35
0,2500,A,9,MORTGAGE,42000,29
0,10000,A,8,RENT,62366.4,25
1,7550,C,8,MORTGAGE,36297,21
0,5200,C,6,MORTGAGE,58000,41
0,1675,A,7,RENT,20000,22
0,15000,C,0,MORTGAGE,61572,32
0,18000,C,7,MORTGAGE,130000,29
1,6000,A,7,RENT,27000,31
0,7200,A,2,RENT,112123,28
0,5000,C,2,RENT,20000,54
0,8000,B,4,RENT,30000,23
1,20000,C,4,RENT,78000,27
0,15000,C,6,MORTGAGE,115000,26
0,9600,C,3,MORTGAGE,120000,22
0,20000,D,15,RENT,93600,34
0,5000,A,3,RENT,35004,25
0,2300,A,1,RENT,39000,30
0,20000,C,15,MORTGAGE,56004,26
0,4800,A,29,MORTGAGE,52000,22
0,3000,C,2,RENT,25000,28
1,7000,A,0,RENT,15090,22
0,3200,A,15,MORTGAGE,45000,25
0,6000,A,6,RENT,60000,27
0,1000,A,5,MORTGAGE,30000,23
0,3500,B,7,OWN,57000,28
0,11100,A,3,MORTGAGE,82500,27
0,6000,A,1,RENT,70000,39
0,10000,A,3,MORTGAGE,41000,27
0,20000,B,4,MORTGAGE,72000,25
0,15000,E,2,RENT,96000,33
0,1500,A,1,MORTGAGE,45000,26
0,20000,C,4,MORTGAGE,88400,49
0,12000,B,3,RENT,48996,27
0,12000,A,7,MORTGAGE,35088,27
0,20000,B,8,RENT,54996,26
1,12000,B,1,MORTGAGE,27000,22
0,20000,E,1,MORTGAGE,120000,26
0,9600,D,3,RENT,42000,28
0,7550,C,2,RENT,40000,35
0,2000,C,1,MORTGAGE,55000,25
0,4575,E,3,MORTGAGE,11000,21
0,3000,B,10,RENT,64680,37
0,5000,C,0,RENT,39996,25
1,8000,F,3,RENT,38698,23
0,9000,B,2,RENT,40000,28
0,1000,A,2,RENT,29000,26
0,1000,A,4,MORTGAGE,69000,22
0,10000,C,14,MORTGAGE,97000,22
0,2800,D,13,MORTGAGE,89000,27
0,10000,E,2,MORTGAGE,77000,36
0,2400,A,2,RENT,66000,22
0,6000,C,7,RENT,80000,36
0,2500,D,28,RENT,59000,23
0,3000,A,4,MORTGAGE,83957,26
0,12000,D,0,RENT,1.00E+05,23
1,6000,A,4,RENT,40000,22
0,12000,C,0,RENT,56000,24
0,6000,D,4,RENT,52000,25
1,4200,C,18,RENT,61512,27
0,7500,B,7,RENT,67000,25
0,12700,A,0,RENT,70000,23
0,3800,C,1,RENT,108000,23
0,9925,B,4,MORTGAGE,45000,23
0,5000,A,2,RENT,20000,30
0,20000,B,2,MORTGAGE,111262,25
1,15850,E,17,RENT,56000,24
0,4000,C,0,RENT,50000,35
0,5000,B,2,MORTGAGE,27000,22
0,6000,C,0,RENT,57996,35
0,3200,D,2,RENT,57500,29
0,10000,A,0,RENT,36000,23
0,3200,C,3,MORTGAGE,90000,26
1,8000,B,0,RENT,21340,35
0,8000,C,15,MORTGAGE,75000,26
1,6000,B,1,RENT,56000,23
1,20000,C,1,MORTGAGE,90000,31
0,12000,A,1,MORTGAGE,60000,40
1,5075,B,0,RENT,20000,36
0,20000,C,4,MORTGAGE,85000,25
0,1000,B,2,MORTGAGE,51000,36
0,15000,C,1,RENT,50000,37
0,13475,A,22,MORTGAGE,76500,29
0,6600,B,2,RENT,40200,27
0,2000,C,5,RENT,30123,36
0,16000,A,20,MORTGAGE,120000,24
0,10000,A,6,RENT,55000,24
0,4600,A,9,RENT,51996,21
0,4000,A,2,RENT,24000,24
0,15000,B,6,MORTGAGE,233000,40
0,3500,D,0,RENT,27000,58
0,3000,A,11,MORTGAGE,111996,34
0,5000,B,1,RENT,67500,26
0,8000,C,6,RENT,132640,30
0,10000,A,1,RENT,62000,23
0,2200,A,6,MORTGAGE,58000,24
0,7000,C,0,RENT,50000,41
0,11000,A,11,RENT,26000,39
0,13000,C,10,RENT,43000,22
0,10000,A,0,MORTGAGE,54996,25
0,12000,B,6,RENT,78000,25
0,5000,B,8,RENT,113800,33
0,5000,A,5,MORTGAGE,56004,27
0,20000,C,8,RENT,76464,36
1,9600,A,0,RENT,85000,22
0,2500,B,6,RENT,54924,28
0,5000,C,2,OWN,15000,36
0,15000,F,23,MORTGAGE,35000,23
0,3500,A,0,RENT,58000,26
0,8000,C,5,MORTGAGE,78000,24
0,20000,C,21,MORTGAGE,64000,31
0,7500,B,3,OWN,30000,26
0,2000,A,11,MORTGAGE,70000,31
0,9000,A,3,RENT,50760,26
0,6000,B,11,RENT,45000,24
1,4000,B,0,MORTGAGE,60000,22
0,1500,A,1,RENT,31000,23
0,3000,A,9,MORTGAGE,48000,30
0,10400,E,9,RENT,35004,24
0,3200,B,2,RENT,54731,24
0,4000,A,3,OWN,19000,25
0,20000,E,4,MORTGAGE,98240,36
0,12000,C,16,OTHER,42000,21
0,4800,C,7,RENT,56000,30
0,6000,B,3,RENT,24996,21
0,1200,C,2,OWN,50000,33
0,12800,B,8,MORTGAGE,105000,22
0,10000,B,3,RENT,60000,21
0,20000,D,9,MORTGAGE,84000,33
0,6000,A,2,MORTGAGE,110000,31
0,10000,E,3,RENT,120000,30
1,3500,A,2,RENT,12996,22
0,5175,F,0,RENT,25000,28
0,15000,D,15,OWN,42996,40
0,6500,A,0,MORTGAGE,83500,26
1,5000,C,11,RENT,73000,25
0,16000,E,1,RENT,80000,23
1,1500,B,5,RENT,18000,21
0,9800,A,10,MORTGAGE,75000,28
0,20000,B,2,RENT,75000,55
0,5375,A,7,MORTGAGE,139913,28
0,12800,B,0,OTHER,35000,23
0,20000,B,5,RENT,50950,25
0,10000,A,4,OWN,87000,22
0,4000,B,8,RENT,45204,29
0,5000,B,0,RENT,30000,24
0,11225,B,2,MORTGAGE,53590,29
0,3600,B,4,MORTGAGE,20004,26
0,8400,A,17,RENT,55000,26
0,20000,C,16,RENT,80004,25
0,10000,B,2,MORTGAGE,26004,26
0,14400,B,0,RENT,75000,39
0,10400,A,4,MORTGAGE,37000,26
0,10000,C,0,RENT,48000,39
0,20000,B,1,MORTGAGE,157200,26
0,6000,A,2,MORTGAGE,52000,44
0,12000,B,5,MORTGAGE,85000,24
0,17500,C,1,RENT,120000,29
0,2200,B,4,RENT,27500,25
0,5000,A,11,OWN,85800,34
0,2000,D,4,MORTGAGE,79000,28
1,20000,C,3,RENT,108901,25
0,10000,A,3,RENT,54996,31
0,10000,B,2,MORTGAGE,21600,21
0,7550,D,0,RENT,21324,36
0,6700,D,0,RENT,27600,22
0,9500,E,4,RENT,64000,38
0,3000,A,2,OWN,20000,24
0,11000,A,11,RENT,116000,23
0,11000,A,9,RENT,43000,24
0,3600,B,1,MORTGAGE,121000,25
0,15000,C,1,RENT,56000,24
0,10000,B,2,MORTGAGE,102000,28
0,5000,B,1,RENT,53500,26
0,2000,A,1,RENT,51000,27
0,20000,C,4,RENT,1.00E+05,33
0,9000,A,12,MORTGAGE,54000,26
0,16000,B,7,MORTGAGE,41196,23
0,16000,C,1,MORTGAGE,52000,21
0,13200,B,2,RENT,46596,25
1,12000,B,12,MORTGAGE,60000,25
0,12000,A,2,MORTGAGE,56628,30
0,20000,B,0,RENT,129000,32
0,4500,E,1,MORTGAGE,75000,23
0,10000,C,2,MORTGAGE,94500,27
0,4575,B,3,RENT,17000,31
0,2400,A,9,RENT,22790,23
0,5000,C,4,RENT,39500,38
0,20000,E,2,MORTGAGE,90000,27
0,11750,D,1,RENT,50004,27
1,8000,C,0,MORTGAGE,37732.83,35
0,12000,B,1,MORTGAGE,50000,40
0,4000,B,4,RENT,55000,23
0,20000,D,2,MORTGAGE,115000,41
0,10000,A,2,MORTGAGE,37000,23
0,10000,A,3,MORTGAGE,117000,37
0,6775,A,13,MORTGAGE,116004,31
0,9600,C,4,MORTGAGE,115000,27
0,7000,A,2,RENT,40000,28
0,1600,C,9,MORTGAGE,72000,37
0,9000,C,9,RENT,90900,25
0,9000,C,0,RENT,67092,30
0,1500,D,1,RENT,48000,26
0,8800,B,4,MORTGAGE,36996,27
0,20000,E,1,RENT,180000,31
0,17800,E,1,RENT,85000,23
0,12000,B,17,MORTGAGE,91234.2,22
0,2500,C,1,MORTGAGE,90000,22
0,8500,A,4,MORTGAGE,51000,24
0,5000,B,0,RENT,20004,37
0,8000,A,0,RENT,50000,24
0,15000,B,14,MORTGAGE,115000,24
0,2500,B,2,MORTGAGE,57996,22
0,6000,F,4,RENT,68250,22
0,7000,A,4,RENT,30000,25
0,6000,A,4,RENT,54000,25
0,12000,D,2,RENT,73558,25
0,5000,B,0,MORTGAGE,105000,25
0,4500,B,24,MORTGAGE,56000,23
0,6000,A,32,RENT,57996,42
0,7000,D,9,RENT,47000,21
0,10000,D,0,RENT,30000,24
0,2000,B,2,RENT,37000,23
0,8000,D,3,RENT,97000,24
0,14400,B,7,RENT,65000,28
0,15000,D,1,MORTGAGE,171996,34
0,6000,E,0,RENT,50000,37
0,9800,A,7,RENT,48000,27
0,13200,B,5,MORTGAGE,42200,28
0,8000,B,4,MORTGAGE,55000,33
0,12000,B,2,MORTGAGE,62000,26
0,15000,B,5,MORTGAGE,150000,56
0,20000,C,11,MORTGAGE,72893,25
0,3500,A,0,OWN,28000,44
0,13000,B,1,RENT,37800,27
1,14075,B,2,RENT,27996,21
0,20000,C,3,MORTGAGE,72000,24
1,7000,E,0,RENT,40000,24
0,20000,B,1,RENT,54000,23
0,19000,C,10,OWN,85000,27
0,20000,B,0,MORTGAGE,2.00E+05,38
0,19000,B,12,RENT,65412,35
0,15000,B,10,MORTGAGE,78408,31
0,3000,A,5,MORTGAGE,50004,46
0,4000,B,1,RENT,60000,23
0,6000,B,3,MORTGAGE,36000,22
0,20000,C,11,RENT,79701,28
0,14000,A,6,RENT,62004,24
0,8500,B,4,MORTGAGE,81400,22
0,7500,A,7,MORTGAGE,28000,48
